"Geo Code","Geo Name","Line Number"
"2021S05078300009.02","8300009.02",9376886
"2021S05078300010.00","8300010.00",9379517
"2021S05078300011.00","8300011.00",9382148
"2021S05078300012.00","8300012.00",9384779
"2021S05078300013.00","8300013.00",9387410
"2021S05078300014.00","8300014.00",9390041
"2021S05078300015.00","8300015.00",9392672
"2021S05078300016.01","8300016.01",9395303
"2021S05078300016.02","8300016.02",9397934
"2021S05078300016.03","8300016.03",9400565
"2021S0503705","Regina",9403196
"2021S05077050001.01","7050001.01",9405827
"2021S05077050001.02","7050001.02",9408458
"2021S05077050002.01","7050002.01",9411089
"2021S05077050002.02","7050002.02",9413720
"2021S05077050003.00","7050003.00",9416351
"2021S05077050004.01","7050004.01",9418982
"2021S05077050004.02","7050004.02",9421613
"2021S05077050004.03","7050004.03",9424244
"2021S05077050005.00","7050005.00",9426875
"2021S05077050006.01","7050006.01",9429506
"2021S05077050006.02","7050006.02",9432137
"2021S05077050007.00","7050007.00",9434768
"2021S05077050008.01","7050008.01",9437399
"2021S05077050008.02","7050008.02",9440030
"2021S05077050009.01","7050009.01",9442661
"2021S05077050009.02","7050009.02",9445292
"2021S05077050010.00","7050010.00",9447923
"2021S05077050011.00","7050011.00",9450554
"2021S05077050012.00","7050012.00",9453185
"2021S05077050013.00","7050013.00",9455816
"2021S05077050014.00","7050014.00",9458447
"2021S05077050015.00","7050015.00",9461078
"2021S05077050016.00","7050016.00",9463709
"2021S05077050017.00","7050017.00",9466340
"2021S05077050018.00","7050018.00",9468971
"2021S05077050019.00","7050019.00",9471602
"2021S05077050020.00","7050020.00",9474233
"2021S05077050021.00","7050021.00",9476864
"2021S05077050022.01","7050022.01",9479495
"2021S05077050022.02","7050022.02",9482126
"2021S05077050023.01","7050023.01",9484757
"2021S05077050023.02","7050023.02",9487388
"2021S05077050024.00","7050024.00",9490019
"2021S05077050025.01","7050025.01",9492650
"2021S05077050025.02","7050025.02",9495281
"2021S05077050026.00","7050026.00",9497912
"2021S05077050027.00","7050027.00",9500543
"2021S05077050028.01","7050028.01",9503174
"2021S05077050028.02","7050028.02",9505805
"2021S05077050028.03","7050028.03",9508436
"2021S05077050100.01","7050100.01",9511067
"2021S05077050100.02","7050100.02",9513698
"2021S05077050100.03","7050100.03",9516329
"2021S05077050100.05","7050100.05",9518960
"2021S05077050100.08","7050100.08",9521591
"2021S05077050100.10","7050100.10",9524222
"2021S05077050100.11","7050100.11",9526853
"2021S05077050100.13","7050100.13",9529484
"2021S05077050100.14","7050100.14",9532115
"2021S05077050100.15","7050100.15",9534746
"2021S05077050100.16","7050100.16",9537377
"2021S05077050100.17","7050100.17",9540008
"2021S05077050100.18","7050100.18",9542639
"2021S05077050100.19","7050100.19",9545270
"2021S05077050100.20","7050100.20",9547901
"2021S05077050101.01","7050101.01",9550532
"2021S05077050101.02","7050101.02",9553163
"2021S05077050102.00","7050102.00",9555794
"2021S05077050103.00","7050103.00",9558425
"2021S05077050104.00","7050104.00",9561056
"2021S05077050106.00","7050106.00",9563687
"2021S0503408","Saguenay",9566318
"2021S05074080001.00","4080001.00",9568949
"2021S05074080002.01","4080002.01",9571580
"2021S05074080002.02","4080002.02",9574211
"2021S05074080003.01","4080003.01",9576842
"2021S05074080003.02","4080003.02",9579473
"2021S05074080004.00","4080004.00",9582104
"2021S05074080005.00","4080005.00",9584735
"2021S05074080006.00","4080006.00",9587366
"2021S05074080007.00","4080007.00",9589997
"2021S05074080008.00","4080008.00",9592628
"2021S05074080100.00","4080100.00",9595259
"2021S05074080101.00","4080101.00",9597890
"2021S05074080102.00","4080102.00",9600521
"2021S05074080103.01","4080103.01",9603152
"2021S05074080103.02","4080103.02",9605783
"2021S05074080104.00","4080104.00",9608414
"2021S05074080105.00","4080105.00",9611045
"2021S05074080106.00","4080106.00",9613676
"2021S05074080107.02","4080107.02",9616307
"2021S05074080107.04","4080107.04",9618938
"2021S05074080107.05","4080107.05",9621569
"2021S05074080107.06","4080107.06",9624200
"2021S05074080108.00","4080108.00",9626831
"2021S05074080109.00","4080109.00",9629462
"2021S05074080110.00","4080110.00",9632093
"2021S05074080111.03","4080111.03",9634724
"2021S05074080111.04","4080111.04",9637355
"2021S05074080120.01","4080120.01",9639986
"2021S05074080120.03","4080120.03",9642617
"2021S05074080120.04","4080120.04",9645248
"2021S05074080120.05","4080120.05",9647879
"2021S05074080130.00","4080130.00",9650510
"2021S05074080131.00","4080131.00",9653141
"2021S05074080132.00","4080132.00",9655772
"2021S05074080133.00","4080133.00",9658403
"2021S05074080140.00","4080140.00",9661034
"2021S05074080150.00","4080150.00",9663665
"2021S05074080160.00","4080160.00",9666296
"2021S05074080161.00","4080161.00",9668927
"2021S05074080162.00","4080162.00",9671558
"2021S05074080163.00","4080163.00",9674189
"2021S05074080164.00","4080164.00",9676820
"2021S05074080165.00","4080165.00",9679451
"2021S05074080166.00","4080166.00",9682082
"2021S05074080167.00","4080167.00",9684713
"2021S05074080168.00","4080168.00",9687344
"2021S05074080169.00","4080169.00",9689975
"2021S05074080170.00","4080170.00",9692606
"2021S0503310","Saint John",9695237
"2021S05073100001.01","3100001.01",9697868
"2021S05073100001.02","3100001.02",9700499
"2021S05073100002.01","3100002.01",9703130
"2021S05073100002.02","3100002.02",9705761
"2021S05073100003.00","3100003.00",9708392
"2021S05073100004.00","3100004.00",9711023
"2021S05073100005.00","3100005.00",9713654
"2021S05073100006.00","3100006.00",9716285
"2021S05073100007.00","3100007.00",9718916
"2021S05073100008.00","3100008.00",9721547
"2021S05073100009.00","3100009.00",9724178
"2021S05073100010.00","3100010.00",9726809
"2021S05073100011.00","3100011.00",9729440
"2021S05073100012.00","3100012.00",9732071
"2021S05073100013.00","3100013.00",9734702
"2021S05073100014.00","3100014.00",9737333
"2021S05073100015.00","3100015.00",9739964
"2021S05073100016.00","3100016.00",9742595
"2021S05073100017.00","3100017.00",9745226
"2021S05073100018.00","3100018.00",9747857
"2021S05073100019.00","3100019.00",9750488
"2021S05073100020.00","3100020.00",9753119
"2021S05073100021.00","3100021.00",9755750
"2021S05073100022.00","3100022.00",9758381
"2021S05073100023.00","3100023.00",9761012
"2021S05073100024.00","3100024.00",9763643
"2021S05073100025.01","3100025.01",9766274
"2021S05073100025.02","3100025.02",9768905
"2021S05073100026.00","3100026.00",9771536
"2021S05073100027.01","3100027.01",9774167
"2021S05073100027.02","3100027.02",9776798
"2021S05073100028.00","3100028.00",9779429
"2021S05073100029.00","3100029.00",9782060
"2021S05073100100.01","3100100.01",9784691
"2021S05073100100.03","3100100.03",9787322
"2021S05073100100.04","3100100.04",9789953
"2021S05073100101.00","3100101.00",9792584
"2021S05073100102.00","3100102.00",9795215
"2021S05073100110.01","3100110.01",9797846
"2021S05073100110.02","3100110.02",9800477
"2021S05073100111.00","3100111.00",9803108
"2021S05073100112.00","3100112.00",9805739
"2021S05073100120.02","3100120.02",9808370
"2021S05073100120.03","3100120.03",9811001
"2021S05073100120.05","3100120.05",9813632
"2021S05073100120.06","3100120.06",9816263
"2021S05073100130.01","3100130.01",9818894
"2021S05073100130.03","3100130.03",9821525
"2021S05073100130.04","3100130.04",9824156
"2021S05073100131.01","3100131.01",9826787
"2021S05073100131.02","3100131.02",9829418
"2021S05073100140.00","3100140.00",9832049
"2021S0504452","Saint-Hyacinthe",9834680
"2021S05074520001.00","4520001.00",9837311
"2021S05074520002.00","4520002.00",9839942
"2021S05074520003.00","4520003.00",9842573
"2021S05074520004.00","4520004.00",9845204
"2021S05074520005.00","4520005.00",9847835
"2021S05074520006.00","4520006.00",9850466
"2021S05074520007.00","4520007.00",9853097
"2021S05074520008.00","4520008.00",9855728
"2021S05074520009.00","4520009.00",9858359
"2021S05074520010.00","4520010.00",9860990
"2021S05074520011.00","4520011.00",9863621
"2021S05074520012.00","4520012.00",9866252
"2021S05074520100.00","4520100.00",9868883
"2021S0504562","Sarnia",9871514
"2021S05075620001.01","5620001.01",9874145
"2021S05075620001.02","5620001.02",9876776
"2021S05075620002.00","5620002.00",9879407
"2021S05075620003.00","5620003.00",9882038
"2021S05075620004.00","5620004.00",9884669
"2021S05075620005.00","5620005.00",9887300
"2021S05075620006.00","5620006.00",9889931
"2021S05075620007.00","5620007.00",9892562
"2021S05075620008.00","5620008.00",9895193
"2021S05075620009.00","5620009.00",9897824
"2021S05075620010.00","5620010.00",9900455
"2021S05075620011.00","5620011.00",9903086
"2021S05075620012.00","5620012.00",9905717
"2021S05075620013.00","5620013.00",9908348
"2021S05075620100.00","5620100.00",9910979
"2021S05075620101.01","5620101.01",9913610
"2021S05075620101.02","5620101.02",9916241
"2021S05075620101.03","5620101.03",9918872
"2021S05075620102.01","5620102.01",9921503
"2021S05075620102.02","5620102.02",9924134
"2021S05075620102.03","5620102.03",9926765
"2021S05075620102.04","5620102.04",9929396
"2021S05075620110.01","5620110.01",9932027
"2021S05075620110.02","5620110.02",9934658
"2021S05075620110.03","5620110.03",9937289
"2021S05075620120.00","5620120.00",9939920
"2021S0503725","Saskatoon",9942551
"2021S05077250001.01","7250001.01",9945182
"2021S05077250001.02","7250001.02",9947813
"2021S05077250002.01","7250002.01",9950444
"2021S05077250002.03","7250002.03",9953075
"2021S05077250002.04","7250002.04",9955706
"2021S05077250003.00","7250003.00",9958337
"2021S05077250004.00","7250004.00",9960968
"2021S05077250005.00","7250005.00",9963599
"2021S05077250006.01","7250006.01",9966230
"2021S05077250006.02","7250006.02",9968861
"2021S05077250006.03","7250006.03",9971492
"2021S05077250006.04","7250006.04",9974123
"2021S05077250007.00","7250007.00",9976754
"2021S05077250008.00","7250008.00",9979385
"2021S05077250009.00","7250009.00",9982016
"2021S05077250010.00","7250010.00",9984647
"2021S05077250011.01","7250011.01",9987278
"2021S05077250011.02","7250011.02",9989909
"2021S05077250011.03","7250011.03",9992540
"2021S05077250012.01","7250012.01",9995171
"2021S05077250012.02","7250012.02",9997802
"2021S05077250012.03","7250012.03",10000433
"2021S05077250012.06","7250012.06",10003064
"2021S05077250012.08","7250012.08",10005695
"2021S05077250012.09","7250012.09",10008326
"2021S05077250012.10","7250012.10",10010957
"2021S05077250012.11","7250012.11",10013588
"2021S05077250013.01","7250013.01",10016219
"2021S05077250013.02","7250013.02",10018850
"2021S05077250013.04","7250013.04",10021481
"2021S05077250013.06","7250013.06",10024112
"2021S05077250013.07","7250013.07",10026743
"2021S05077250013.08","7250013.08",10029374
"2021S05077250013.09","7250013.09",10032005
"2021S05077250014.00","7250014.00",10034636
"2021S05077250015.00","7250015.00",10037267
"2021S05077250016.00","7250016.00",10039898
"2021S05077250017.00","7250017.00",10042529
"2021S05077250018.01","7250018.01",10045160
"2021S05077250018.02","7250018.02",10047791
"2021S05077250018.03","7250018.03",10050422
"2021S05077250018.06","7250018.06",10053053
"2021S05077250018.07","7250018.07",10055684
"2021S05077250018.08","7250018.08",10058315
"2021S05077250018.09","7250018.09",10060946
"2021S05077250019.00","7250019.00",10063577
"2021S05077250020.00","7250020.00",10066208
"2021S05077250021.01","7250021.01",10068839
"2021S05077250021.02","7250021.02",10071470
"2021S05077250021.03","7250021.03",10074101
"2021S05077250021.04","7250021.04",10076732
"2021S05077250021.05","7250021.05",10079363
"2021S05077250022.00","7250022.00",10081994
"2021S05077250100.02","7250100.02",10084625
"2021S05077250100.03","7250100.03",10087256
"2021S05077250100.04","7250100.04",10089887
"2021S05077250101.00","7250101.00",10092518
"2021S05077250102.01","7250102.01",10095149
"2021S05077250102.02","7250102.02",10097780
"2021S05077250103.00","7250103.00",10100411
"2021S05077250104.01","7250104.01",10103042
"2021S05077250104.02","7250104.02",10105673
"2021S05077250105.00","7250105.00",10108304
"2021S05077250110.00","7250110.00",10110935
"2021S05077250200.00","7250200.00",10113566
"2021S0504590","Sault Ste. Marie",10116197
"2021S05075900001.01","5900001.01",10118828
"2021S05075900001.02","5900001.02",10121459
"2021S05075900002.00","5900002.00",10124090
"2021S05075900003.00","5900003.00",10126721
"2021S05075900004.00","5900004.00",10129352
"2021S05075900005.00","5900005.00",10131983
"2021S05075900006.00","5900006.00",10134614
"2021S05075900007.00","5900007.00",10137245
"2021S05075900008.00","5900008.00",10139876
"2021S05075900009.00","5900009.00",10142507
"2021S05075900010.00","5900010.00",10145138
"2021S05075900011.00","5900011.00",10147769
"2021S05075900012.00","5900012.00",10150400
"2021S05075900013.00","5900013.00",10153031
"2021S05075900014.00","5900014.00",10155662
"2021S05075900015.00","5900015.00",10158293
"2021S05075900016.00","5900016.00",10160924
"2021S05075900017.00","5900017.00",10163555
"2021S05075900018.01","5900018.01",10166186
"2021S05075900018.02","5900018.02",10168817
"2021S05075900100.01","5900100.01",10171448
"2021S05075900100.02","5900100.02",10174079
"2021S05075900101.00","5900101.00",10176710
"2021S05075900102.00","5900102.00",10179341
"2021S0503433","Sherbrooke",10181972
"2021S05074330001.00","4330001.00",10184603
"2021S05074330002.00","4330002.00",10187234
"2021S05074330003.00","4330003.00",10189865
"2021S05074330004.00","4330004.00",10192496
"2021S05074330005.00","4330005.00",10195127
"2021S05074330006.00","4330006.00",10197758
"2021S05074330007.00","4330007.00",10200389
"2021S05074330008.00","4330008.00",10203020
"2021S05074330009.01","4330009.01",10205651
"2021S05074330009.02","4330009.02",10208282
"2021S05074330010.00","4330010.00",10210913
"2021S05074330011.00","4330011.00",10213544
"2021S05074330012.00","4330012.00",10216175
"2021S05074330013.00","4330013.00",10218806
"2021S05074330014.00","4330014.00",10221437
"2021S05074330015.01","4330015.01",10224068
"2021S05074330015.02","4330015.02",10226699
"2021S05074330016.00","4330016.00",10229330
"2021S05074330017.00","4330017.00",10231961
"2021S05074330018.00","4330018.00",10234592
"2021S05074330019.01","4330019.01",10237223
"2021S05074330019.02","4330019.02",10239854
"2021S05074330100.00","4330100.00",10242485
"2021S05074330110.01","4330110.01",10245116
"2021S05074330110.03","4330110.03",10247747
"2021S05074330110.04","4330110.04",10250378
"2021S05074330110.06","4330110.06",10253009
"2021S05074330110.07","4330110.07",10255640
"2021S05074330111.01","4330111.01",10258271
"2021S05074330111.02","4330111.02",10260902
"2021S05074330111.05","4330111.05",10263533
"2021S05074330111.06","4330111.06",10266164
"2021S05074330111.07","4330111.07",10268795
"2021S05074330111.08","4330111.08",10271426
"2021S05074330112.01","4330112.01",10274057
"2021S05074330112.02","4330112.02",10276688
"2021S05074330113.01","4330113.01",10279319
"2021S05074330113.02","4330113.02",10281950
"2021S05074330200.00","4330200.00",10284581
"2021S05074330201.00","4330201.00",10287212
"2021S05074330202.00","4330202.00",10289843
"2021S05074330300.01","4330300.01",10292474
"2021S05074330300.02","4330300.02",10295105
"2021S05074330400.01","4330400.01",10297736
"2021S05074330400.02","4330400.02",10300367
"2021S05074330400.03","4330400.03",10302998
"2021S05074330400.05","4330400.05",10305629
"2021S05074330400.06","4330400.06",10308260
"2021S05074330401.00","4330401.00",10310891
